$ ./part1.py --debug -x 101 -y 103 input.txt
2024-12-13 23:54:43,703 INFO   : Starting ./part1.py to read input.txt...
2024-12-13 23:54:43,703 INFO   : Space is 101 by 103, will simulate 100 seconds
2024-12-13 23:54:43,711 DEBUG  : Loaded robot p=96,89 v=-73,-80
2024-12-13 23:54:43,711 DEBUG  : Loaded robot p=5,36 v=-15,-32
2024-12-13 23:54:43,711 DEBUG  : Loaded robot p=37,78 v=77,-53
2024-12-13 23:54:43,712 DEBUG  : Loaded robot p=34,70 v=-95,-42
2024-12-13 23:54:43,712 DEBUG  : Loaded robot p=79,48 v=42,-96
2024-12-13 23:54:43,712 DEBUG  : Loaded robot p=75,75 v=18,-53
2024-12-13 23:54:43,712 DEBUG  : Loaded robot p=29,25 v=-26,51
2024-12-13 23:54:43,712 DEBUG  : Loaded robot p=32,85 v=16,-36
2024-12-13 23:54:43,712 DEBUG  : Loaded robot p=75,3 v=17,36
2024-12-13 23:54:43,713 DEBUG  : Loaded robot p=96,36 v=-90,83
2024-12-13 23:54:43,713 DEBUG  : Loaded robot p=24,43 v=28,-74
2024-12-13 23:54:43,713 DEBUG  : Loaded robot p=39,64 v=-81,12
2024-12-13 23:54:43,713 DEBUG  : Loaded robot p=91,42 v=-38,-13
2024-12-13 23:54:43,713 DEBUG  : Loaded robot p=32,35 v=-24,37
2024-12-13 23:54:43,714 DEBUG  : Loaded robot p=57,1 v=-4,89
2024-12-13 23:54:43,714 DEBUG  : Loaded robot p=5,75 v=84,-64
2024-12-13 23:54:43,714 DEBUG  : Loaded robot p=56,41 v=49,98
2024-12-13 23:54:43,714 DEBUG  : Loaded robot p=49,24 v=-26,2
2024-12-13 23:54:43,714 DEBUG  : Loaded robot p=97,13 v=72,52
2024-12-13 23:54:43,715 DEBUG  : Loaded robot p=72,19 v=-33,6
2024-12-13 23:54:43,715 DEBUG  : Loaded robot p=61,76 v=37,-38
2024-12-13 23:54:43,715 DEBUG  : Loaded robot p=80,81 v=-63,80
2024-12-13 23:54:43,715 DEBUG  : Loaded robot p=58,44 v=47,-24
2024-12-13 23:54:43,715 DEBUG  : Loaded robot p=85,17 v=91,75
2024-12-13 23:54:43,716 DEBUG  : Loaded robot p=11,3 v=-74,-88
2024-12-13 23:54:43,716 DEBUG  : Loaded robot p=47,96 v=65,-23
2024-12-13 23:54:43,717 DEBUG  : Loaded robot p=66,67 v=-2,84
2024-12-13 23:54:43,717 DEBUG  : Loaded robot p=15,91 v=-67,65
2024-12-13 23:54:43,717 DEBUG  : Loaded robot p=37,33 v=-24,-66
2024-12-13 23:54:43,717 DEBUG  : Loaded robot p=53,2 v=23,-33
2024-12-13 23:54:43,717 DEBUG  : Loaded robot p=60,89 v=97,9
2024-12-13 23:54:43,717 DEBUG  : Loaded robot p=27,42 v=-21,-54
2024-12-13 23:54:43,718 DEBUG  : Loaded robot p=32,27 v=57,71
2024-12-13 23:54:43,718 DEBUG  : Loaded robot p=84,45 v=89,18
2024-12-13 23:54:43,718 DEBUG  : Loaded robot p=53,4 v=47,48
2024-12-13 23:54:43,718 DEBUG  : Loaded robot p=8,52 v=-93,-39
2024-12-13 23:54:43,718 DEBUG  : Loaded robot p=22,85 v=81,-26
2024-12-13 23:54:43,718 DEBUG  : Loaded robot p=57,19 v=-78,82
2024-12-13 23:54:43,718 DEBUG  : Loaded robot p=38,18 v=26,48
2024-12-13 23:54:43,719 DEBUG  : Loaded robot p=18,64 v=56,28
2024-12-13 23:54:43,719 DEBUG  : Loaded robot p=43,100 v=-50,-83
2024-12-13 23:54:43,719 DEBUG  : Loaded robot p=40,6 v=91,76
2024-12-13 23:54:43,719 DEBUG  : Loaded robot p=28,72 v=-23,-92
2024-12-13 23:54:43,719 DEBUG  : Loaded robot p=71,91 v=35,45
2024-12-13 23:54:43,719 DEBUG  : Loaded robot p=2,41 v=61,41
2024-12-13 23:54:43,719 DEBUG  : Loaded robot p=80,64 v=16,99
2024-12-13 23:54:43,719 DEBUG  : Loaded robot p=77,69 v=21,15
2024-12-13 23:54:43,720 DEBUG  : Loaded robot p=16,94 v=83,35
2024-12-13 23:54:43,720 DEBUG  : Loaded robot p=30,48 v=-73,38
2024-12-13 23:54:43,720 DEBUG  : Loaded robot p=69,84 v=83,6
2024-12-13 23:54:43,720 DEBUG  : Loaded robot p=98,17 v=-39,-13
2024-12-13 23:54:43,720 DEBUG  : Loaded robot p=50,45 v=-27,10
2024-12-13 23:54:43,720 DEBUG  : Loaded robot p=8,6 v=9,5
2024-12-13 23:54:43,721 DEBUG  : Loaded robot p=88,50 v=87,-99
2024-12-13 23:54:43,721 DEBUG  : Loaded robot p=21,100 v=-65,-47
2024-12-13 23:54:43,721 DEBUG  : Loaded robot p=75,102 v=64,-63
2024-12-13 23:54:43,721 DEBUG  : Loaded robot p=83,34 v=62,-81
2024-12-13 23:54:43,721 DEBUG  : Loaded robot p=40,31 v=-32,47
2024-12-13 23:54:43,721 DEBUG  : Loaded robot p=88,13 v=92,-93
2024-12-13 23:54:43,721 DEBUG  : Loaded robot p=71,82 v=-61,10
2024-12-13 23:54:43,721 DEBUG  : Loaded robot p=16,38 v=39,62
2024-12-13 23:54:43,722 DEBUG  : Loaded robot p=23,16 v=47,59
2024-12-13 23:54:43,722 DEBUG  : Loaded robot p=18,30 v=-48,22
2024-12-13 23:54:43,722 DEBUG  : Loaded robot p=16,21 v=84,-63
2024-12-13 23:54:43,722 DEBUG  : Loaded robot p=12,9 v=-87,-14
2024-12-13 23:54:43,722 DEBUG  : Loaded robot p=84,57 v=90,49
2024-12-13 23:54:43,722 DEBUG  : Loaded robot p=44,23 v=6,-14
2024-12-13 23:54:43,722 DEBUG  : Loaded robot p=82,90 v=51,31
2024-12-13 23:54:43,723 DEBUG  : Loaded robot p=48,12 v=24,74
2024-12-13 23:54:43,723 DEBUG  : Loaded robot p=28,69 v=24,77
2024-12-13 23:54:43,723 DEBUG  : Loaded robot p=68,61 v=-82,61
2024-12-13 23:54:43,723 DEBUG  : Loaded robot p=91,98 v=-36,-22
2024-12-13 23:54:43,723 DEBUG  : Loaded robot p=75,62 v=-59,72
2024-12-13 23:54:43,723 DEBUG  : Loaded robot p=17,81 v=86,85
2024-12-13 23:54:43,723 DEBUG  : Loaded robot p=75,55 v=68,-16
2024-12-13 23:54:43,724 DEBUG  : Loaded robot p=21,23 v=-16,-17
2024-12-13 23:54:43,724 DEBUG  : Loaded robot p=85,45 v=-59,-66
2024-12-13 23:54:43,724 DEBUG  : Loaded robot p=24,74 v=-68,95
2024-12-13 23:54:43,724 DEBUG  : Loaded robot p=97,21 v=-35,40
2024-12-13 23:54:43,724 DEBUG  : Loaded robot p=54,65 v=7,8
2024-12-13 23:54:43,724 DEBUG  : Loaded robot p=43,24 v=-27,-21
2024-12-13 23:54:43,724 DEBUG  : Loaded robot p=23,100 v=33,59
2024-12-13 23:54:43,725 DEBUG  : Loaded robot p=88,64 v=-33,-94
2024-12-13 23:54:43,725 DEBUG  : Loaded robot p=22,63 v=4,19
2024-12-13 23:54:43,725 DEBUG  : Loaded robot p=44,89 v=74,-30
2024-12-13 23:54:43,725 DEBUG  : Loaded robot p=55,83 v=96,-34
2024-12-13 23:54:43,725 DEBUG  : Loaded robot p=55,30 v=49,-13
2024-12-13 23:54:43,725 DEBUG  : Loaded robot p=53,48 v=-25,33
2024-12-13 23:54:43,725 DEBUG  : Loaded robot p=33,91 v=-5,97
2024-12-13 23:54:43,725 DEBUG  : Loaded robot p=43,50 v=-72,57
2024-12-13 23:54:43,726 DEBUG  : Loaded robot p=35,95 v=-81,-56
2024-12-13 23:54:43,726 DEBUG  : Loaded robot p=65,91 v=-4,12
2024-12-13 23:54:43,726 DEBUG  : Loaded robot p=67,37 v=-81,-89
2024-12-13 23:54:43,726 DEBUG  : Loaded robot p=38,86 v=-96,23
2024-12-13 23:54:43,726 DEBUG  : Loaded robot p=10,95 v=8,-45
2024-12-13 23:54:43,726 DEBUG  : Loaded robot p=2,102 v=-33,10
2024-12-13 23:54:43,726 DEBUG  : Loaded robot p=12,31 v=-68,-1
2024-12-13 23:54:43,727 DEBUG  : Loaded robot p=78,82 v=-10,-30
2024-12-13 23:54:43,727 DEBUG  : Loaded robot p=18,76 v=-94,-22
2024-12-13 23:54:43,727 DEBUG  : Loaded robot p=10,99 v=12,-71
2024-12-13 23:54:43,727 DEBUG  : Loaded robot p=43,76 v=77,-61
2024-12-13 23:54:43,727 DEBUG  : Loaded robot p=23,32 v=-18,53
2024-12-13 23:54:43,727 DEBUG  : Loaded robot p=26,86 v=-90,83
2024-12-13 23:54:43,727 DEBUG  : Loaded robot p=28,54 v=40,-37
2024-12-13 23:54:43,727 DEBUG  : Loaded robot p=61,7 v=-81,67
2024-12-13 23:54:43,728 DEBUG  : Loaded robot p=66,23 v=-53,18
2024-12-13 23:54:43,728 DEBUG  : Loaded robot p=1,52 v=-64,-96
2024-12-13 23:54:43,728 DEBUG  : Loaded robot p=4,52 v=-95,18
2024-12-13 23:54:43,728 DEBUG  : Loaded robot p=66,36 v=41,25
2024-12-13 23:54:43,728 DEBUG  : Loaded robot p=68,0 v=-53,13
2024-12-13 23:54:43,728 DEBUG  : Loaded robot p=10,55 v=-16,-12
2024-12-13 23:54:43,728 DEBUG  : Loaded robot p=76,30 v=69,29
2024-12-13 23:54:43,728 DEBUG  : Loaded robot p=45,5 v=-22,-79
2024-12-13 23:54:43,729 DEBUG  : Loaded robot p=46,46 v=-25,-58
2024-12-13 23:54:43,729 DEBUG  : Loaded robot p=73,1 v=-54,-88
2024-12-13 23:54:43,729 DEBUG  : Loaded robot p=97,98 v=-14,-18
2024-12-13 23:54:43,729 DEBUG  : Loaded robot p=36,98 v=56,74
2024-12-13 23:54:43,729 DEBUG  : Loaded robot p=38,80 v=-53,-61
2024-12-13 23:54:43,729 DEBUG  : Loaded robot p=93,80 v=38,12
2024-12-13 23:54:43,729 DEBUG  : Loaded robot p=97,52 v=37,-87
2024-12-13 23:54:43,730 DEBUG  : Loaded robot p=7,96 v=-91,-75
2024-12-13 23:54:43,734 DEBUG  : Loaded robot p=85,0 v=-90,24
2024-12-13 23:54:43,734 DEBUG  : Loaded robot p=23,22 v=-45,71
2024-12-13 23:54:43,734 DEBUG  : Loaded robot p=82,72 v=42,-65
2024-12-13 23:54:43,734 DEBUG  : Loaded robot p=71,71 v=68,46
2024-12-13 23:54:43,734 DEBUG  : Loaded robot p=75,36 v=65,49
2024-12-13 23:54:43,735 DEBUG  : Loaded robot p=2,63 v=86,-65
2024-12-13 23:54:43,735 DEBUG  : Loaded robot p=78,28 v=-35,48
2024-12-13 23:54:43,735 DEBUG  : Loaded robot p=27,87 v=76,-45
2024-12-13 23:54:43,735 DEBUG  : Loaded robot p=5,65 v=89,23
2024-12-13 23:54:43,735 DEBUG  : Loaded robot p=9,51 v=37,-47
2024-12-13 23:54:43,735 DEBUG  : Loaded robot p=68,61 v=44,38
2024-12-13 23:54:43,735 DEBUG  : Loaded robot p=2,60 v=57,-69
2024-12-13 23:54:43,736 DEBUG  : Loaded robot p=11,52 v=58,45
2024-12-13 23:54:43,736 DEBUG  : Loaded robot p=43,10 v=-99,-13
2024-12-13 23:54:43,736 DEBUG  : Loaded robot p=31,67 v=-21,99
2024-12-13 23:54:43,736 DEBUG  : Loaded robot p=6,91 v=-45,-79
2024-12-13 23:54:43,736 DEBUG  : Loaded robot p=82,32 v=-42,-60
2024-12-13 23:54:43,736 DEBUG  : Loaded robot p=79,29 v=17,71
2024-12-13 23:54:43,736 DEBUG  : Loaded robot p=73,66 v=93,-35
2024-12-13 23:54:43,737 DEBUG  : Loaded robot p=97,21 v=-13,90
2024-12-13 23:54:43,737 DEBUG  : Loaded robot p=59,11 v=-84,-76
2024-12-13 23:54:43,737 DEBUG  : Loaded robot p=94,40 v=13,56
2024-12-13 23:54:43,737 DEBUG  : Loaded robot p=11,7 v=8,-71
2024-12-13 23:54:43,737 DEBUG  : Loaded robot p=2,67 v=-41,10
2024-12-13 23:54:43,737 DEBUG  : Loaded robot p=87,5 v=12,-56
2024-12-13 23:54:43,737 DEBUG  : Loaded robot p=68,98 v=-60,-25
2024-12-13 23:54:43,738 DEBUG  : Loaded robot p=49,81 v=48,50
2024-12-13 23:54:43,738 DEBUG  : Loaded robot p=88,64 v=-87,91
2024-12-13 23:54:43,738 DEBUG  : Loaded robot p=98,59 v=-13,-54
2024-12-13 23:54:43,738 DEBUG  : Loaded robot p=61,94 v=94,8
2024-12-13 23:54:43,738 DEBUG  : Loaded robot p=83,53 v=-60,-27
2024-12-13 23:54:43,738 DEBUG  : Loaded robot p=90,60 v=-64,27
2024-12-13 23:54:43,739 DEBUG  : Loaded robot p=73,37 v=72,-32
2024-12-13 23:54:43,739 DEBUG  : Loaded robot p=93,5 v=9,-52
2024-12-13 23:54:43,739 DEBUG  : Loaded robot p=75,43 v=-57,29
2024-12-13 23:54:43,739 DEBUG  : Loaded robot p=92,3 v=88,28
2024-12-13 23:54:43,739 DEBUG  : Loaded robot p=53,10 v=47,51
2024-12-13 23:54:43,739 DEBUG  : Loaded robot p=12,34 v=6,-9
2024-12-13 23:54:43,739 DEBUG  : Loaded robot p=67,92 v=-53,32
2024-12-13 23:54:43,740 DEBUG  : Loaded robot p=96,89 v=84,-56
2024-12-13 23:54:43,740 DEBUG  : Loaded robot p=66,54 v=41,79
2024-12-13 23:54:43,740 DEBUG  : Loaded robot p=75,31 v=94,45
2024-12-13 23:54:43,740 DEBUG  : Loaded robot p=92,33 v=88,-47
2024-12-13 23:54:43,740 DEBUG  : Loaded robot p=40,91 v=76,81
2024-12-13 23:54:43,740 DEBUG  : Loaded robot p=91,34 v=-61,28
2024-12-13 23:54:43,741 DEBUG  : Loaded robot p=4,85 v=-66,-42
2024-12-13 23:54:43,741 DEBUG  : Loaded robot p=69,69 v=15,15
2024-12-13 23:54:43,741 DEBUG  : Loaded robot p=43,10 v=45,69
2024-12-13 23:54:43,741 DEBUG  : Loaded robot p=27,9 v=-21,-71
2024-12-13 23:54:43,741 DEBUG  : Loaded robot p=83,30 v=65,-78
2024-12-13 23:54:43,741 DEBUG  : Loaded robot p=27,56 v=-25,-1
2024-12-13 23:54:43,741 DEBUG  : Loaded robot p=20,21 v=8,7
2024-12-13 23:54:43,742 DEBUG  : Loaded robot p=0,64 v=80,-58
2024-12-13 23:54:43,742 DEBUG  : Loaded robot p=70,57 v=94,-77
2024-12-13 23:54:43,742 DEBUG  : Loaded robot p=42,73 v=80,-97
2024-12-13 23:54:43,742 DEBUG  : Loaded robot p=37,99 v=-56,-95
2024-12-13 23:54:43,742 DEBUG  : Loaded robot p=61,87 v=66,58
2024-12-13 23:54:43,742 DEBUG  : Loaded robot p=33,33 v=-96,21
2024-12-13 23:54:43,743 DEBUG  : Loaded robot p=17,26 v=-15,-2
2024-12-13 23:54:43,743 DEBUG  : Loaded robot p=62,87 v=46,-30
2024-12-13 23:54:43,743 DEBUG  : Loaded robot p=22,6 v=-49,-67
2024-12-13 23:54:43,743 DEBUG  : Loaded robot p=85,78 v=-86,-95
2024-12-13 23:54:43,743 DEBUG  : Loaded robot p=13,78 v=-24,-92
2024-12-13 23:54:43,743 DEBUG  : Loaded robot p=99,58 v=-88,-71
2024-12-13 23:54:43,743 DEBUG  : Loaded robot p=8,74 v=54,-32
2024-12-13 23:54:43,743 DEBUG  : Loaded robot p=3,3 v=35,97
2024-12-13 23:54:43,744 DEBUG  : Loaded robot p=2,63 v=10,45
2024-12-13 23:54:43,744 DEBUG  : Loaded robot p=32,68 v=-47,-84
2024-12-13 23:54:43,744 DEBUG  : Loaded robot p=23,97 v=-21,70
2024-12-13 23:54:43,744 DEBUG  : Loaded robot p=61,94 v=-26,66
2024-12-13 23:54:43,744 DEBUG  : Loaded robot p=41,22 v=3,22
2024-12-13 23:54:43,744 DEBUG  : Loaded robot p=73,5 v=6,52
2024-12-13 23:54:43,744 DEBUG  : Loaded robot p=55,97 v=23,66
2024-12-13 23:54:43,745 DEBUG  : Loaded robot p=52,41 v=-54,18
2024-12-13 23:54:43,746 DEBUG  : Loaded robot p=72,94 v=-11,97
2024-12-13 23:54:43,746 DEBUG  : Loaded robot p=79,45 v=66,68
2024-12-13 23:54:43,746 DEBUG  : Loaded robot p=95,98 v=-29,75
2024-12-13 23:54:43,747 DEBUG  : Loaded robot p=75,63 v=17,-8
2024-12-13 23:54:43,748 DEBUG  : Loaded robot p=85,21 v=61,-58
2024-12-13 23:54:43,748 DEBUG  : Loaded robot p=49,49 v=78,98
2024-12-13 23:54:43,749 DEBUG  : Loaded robot p=53,67 v=19,-11
2024-12-13 23:54:43,749 DEBUG  : Loaded robot p=15,13 v=31,55
2024-12-13 23:54:43,750 DEBUG  : Loaded robot p=51,91 v=46,12
2024-12-13 23:54:43,750 DEBUG  : Loaded robot p=58,46 v=39,79
2024-12-13 23:54:43,750 DEBUG  : Loaded robot p=45,79 v=-51,84
2024-12-13 23:54:43,750 DEBUG  : Loaded robot p=68,63 v=44,23
2024-12-13 23:54:43,750 DEBUG  : Loaded robot p=71,96 v=-31,66
2024-12-13 23:54:43,750 DEBUG  : Loaded robot p=65,60 v=-2,22
2024-12-13 23:54:43,751 DEBUG  : Loaded robot p=81,92 v=-59,16
2024-12-13 23:54:43,751 DEBUG  : Loaded robot p=75,35 v=-7,52
2024-12-13 23:54:43,751 DEBUG  : Loaded robot p=97,31 v=-70,-40
2024-12-13 23:54:43,751 DEBUG  : Loaded robot p=43,63 v=-72,-34
2024-12-13 23:54:43,751 DEBUG  : Loaded robot p=4,34 v=53,53
2024-12-13 23:54:43,751 DEBUG  : Loaded robot p=45,98 v=-22,24
2024-12-13 23:54:43,751 DEBUG  : Loaded robot p=32,74 v=26,23
2024-12-13 23:54:43,751 DEBUG  : Loaded robot p=24,99 v=29,-37
2024-12-13 23:54:43,752 DEBUG  : Loaded robot p=28,4 v=29,97
2024-12-13 23:54:43,752 DEBUG  : Loaded robot p=20,101 v=57,-18
2024-12-13 23:54:43,752 DEBUG  : Loaded robot p=82,23 v=-96,-43
2024-12-13 23:54:43,752 DEBUG  : Loaded robot p=85,10 v=8,-89
2024-12-13 23:54:43,752 DEBUG  : Loaded robot p=98,78 v=88,-91
2024-12-13 23:54:43,752 DEBUG  : Loaded robot p=77,2 v=41,-40
2024-12-13 23:54:43,752 DEBUG  : Loaded robot p=50,88 v=-28,54
2024-12-13 23:54:43,753 DEBUG  : Loaded robot p=77,17 v=-4,-58
2024-12-13 23:54:43,753 DEBUG  : Loaded robot p=31,1 v=3,85
2024-12-13 23:54:43,753 DEBUG  : Loaded robot p=97,52 v=-35,80
2024-12-13 23:54:43,753 DEBUG  : Loaded robot p=80,67 v=-36,-69
2024-12-13 23:54:43,753 DEBUG  : Loaded robot p=61,44 v=-28,76
2024-12-13 23:54:43,753 DEBUG  : Loaded robot p=66,82 v=-2,-95
2024-12-13 23:54:43,754 DEBUG  : Loaded robot p=18,88 v=83,-7
2024-12-13 23:54:43,754 DEBUG  : Loaded robot p=46,6 v=-55,74
2024-12-13 23:54:43,754 DEBUG  : Loaded robot p=99,51 v=-64,-77
2024-12-13 23:54:43,754 DEBUG  : Loaded robot p=33,25 v=50,97
2024-12-13 23:54:43,754 DEBUG  : Loaded robot p=71,29 v=17,71
2024-12-13 23:54:43,754 DEBUG  : Loaded robot p=99,47 v=-96,-20
2024-12-13 23:54:43,754 DEBUG  : Loaded robot p=45,57 v=1,68
2024-12-13 23:54:43,755 DEBUG  : Loaded robot p=98,81 v=10,27
2024-12-13 23:54:43,755 DEBUG  : Loaded robot p=70,0 v=-33,85
2024-12-13 23:54:43,755 DEBUG  : Loaded robot p=2,32 v=-70,25
2024-12-13 23:54:43,755 DEBUG  : Loaded robot p=71,93 v=43,47
2024-12-13 23:54:43,755 DEBUG  : Loaded robot p=86,63 v=-11,57
2024-12-13 23:54:43,755 DEBUG  : Loaded robot p=33,11 v=-21,32
2024-12-13 23:54:43,756 DEBUG  : Loaded robot p=33,70 v=28,65
2024-12-13 23:54:43,756 DEBUG  : Loaded robot p=11,44 v=65,-60
2024-12-13 23:54:43,756 DEBUG  : Loaded robot p=57,22 v=46,-29
2024-12-13 23:54:43,756 DEBUG  : Loaded robot p=72,40 v=92,-28
2024-12-13 23:54:43,756 DEBUG  : Loaded robot p=16,58 v=3,-77
2024-12-13 23:54:43,756 DEBUG  : Loaded robot p=63,58 v=24,91
2024-12-13 23:54:43,756 DEBUG  : Loaded robot p=52,37 v=-6,87
2024-12-13 23:54:43,757 DEBUG  : Loaded robot p=39,61 v=90,-50
2024-12-13 23:54:43,757 DEBUG  : Loaded robot p=88,79 v=-81,17
2024-12-13 23:54:43,757 DEBUG  : Loaded robot p=19,5 v=-88,-13
2024-12-13 23:54:43,757 DEBUG  : Loaded robot p=31,81 v=53,96
2024-12-13 23:54:43,757 DEBUG  : Loaded robot p=27,63 v=73,-48
2024-12-13 23:54:43,757 DEBUG  : Loaded robot p=82,56 v=-89,60
2024-12-13 23:54:43,757 DEBUG  : Loaded robot p=44,13 v=-42,68
2024-12-13 23:54:43,758 DEBUG  : Loaded robot p=35,73 v=36,-79
2024-12-13 23:54:43,758 DEBUG  : Loaded robot p=1,92 v=-38,-45
2024-12-13 23:54:43,758 DEBUG  : Loaded robot p=51,31 v=84,30
2024-12-13 23:54:43,758 DEBUG  : Loaded robot p=48,54 v=-77,-46
2024-12-13 23:54:43,758 DEBUG  : Loaded robot p=45,82 v=-80,96
2024-12-13 23:54:43,758 DEBUG  : Loaded robot p=50,38 v=-36,3
2024-12-13 23:54:43,759 DEBUG  : Loaded robot p=52,87 v=-70,15
2024-12-13 23:54:43,759 DEBUG  : Loaded robot p=99,26 v=12,36
2024-12-13 23:54:43,759 DEBUG  : Loaded robot p=11,93 v=-35,24
2024-12-13 23:54:43,759 DEBUG  : Loaded robot p=40,89 v=-3,85
2024-12-13 23:54:43,759 DEBUG  : Loaded robot p=24,69 v=31,-4
2024-12-13 23:54:43,759 DEBUG  : Loaded robot p=53,10 v=-28,-67
2024-12-13 23:54:43,759 DEBUG  : Loaded robot p=20,10 v=-40,93
2024-12-13 23:54:43,760 DEBUG  : Loaded robot p=87,53 v=96,-5
2024-12-13 23:54:43,760 DEBUG  : Loaded robot p=65,85 v=-85,-53
2024-12-13 23:54:43,760 DEBUG  : Loaded robot p=87,52 v=-28,-74
2024-12-13 23:54:43,760 DEBUG  : Loaded robot p=56,31 v=-27,-93
2024-12-13 23:54:43,762 DEBUG  : Loaded robot p=86,9 v=-87,51
