$ python ./part2.py --debug input.txt
2025-12-01 19:49:38,289 INFO   : Starting ./part2.py to read input.txt...
2025-12-01 19:49:38,289 DEBUG  : args=Namespace(debug=True, input_file=[<_io.TextIOWrapper name='input.txt' mode='r' encoding='cp1252'>])
2025-12-01 19:49:38,289 DEBUG  : turn: before=50, offset=-10, self.position=40, goals=0
2025-12-01 19:49:38,290 DEBUG  : turn: before=41, offset=-56, self.position=85, goals=1
2025-12-01 19:49:38,290 DEBUG  : turn: before=85, offset=32, self.position=17, goals=1
2025-12-01 19:49:38,290 DEBUG  : turn: before=17, offset=9, self.position=26, goals=0
2025-12-01 19:49:38,290 DEBUG  : turn: before=26, offset=-33, self.position=93, goals=1
2025-12-01 19:49:38,290 DEBUG  : turn: before=93, offset=7, self.position=0, goals=1
2025-12-01 19:49:38,290 DEBUG  : turn: before=0, offset=-81, self.position=19, goals=0
2025-12-01 19:49:38,290 DEBUG  : turn: before=19, offset=-8, self.position=11, goals=0
2025-12-01 19:49:38,290 DEBUG  : turn: before=11, offset=-11, self.position=0, goals=1
2025-12-01 19:49:38,290 DEBUG  : turn: before=0, offset=26, self.position=26, goals=0
2025-12-01 19:49:38,290 DEBUG  : turn: before=26, offset=-55, self.position=71, goals=1
2025-12-01 19:49:38,290 DEBUG  : turn: before=71, offset=-64, self.position=7, goals=0
2025-12-01 19:49:38,290 DEBUG  : turn: before=7, offset=-1, self.position=6, goals=0
2025-12-01 19:49:38,290 DEBUG  : turn: before=6, offset=46, self.position=52, goals=0
2025-12-01 19:49:38,290 DEBUG  : turn: before=52, offset=-89, self.position=63, goals=1
2025-12-01 19:49:38,290 DEBUG  : turn: before=63, offset=65, self.position=28, goals=1
2025-12-01 19:49:38,290 DEBUG  : turn: before=28, offset=83, self.position=11, goals=1
2025-12-01 19:49:38,290 DEBUG  : turn: before=11, offset=15, self.position=26, goals=0
2025-12-01 19:49:38,290 DEBUG  : turn: before=26, offset=-77, self.position=49, goals=1
2025-12-01 19:49:38,290 DEBUG  : turn: before=49, offset=51, self.position=0, goals=1
2025-12-01 19:49:38,290 DEBUG  : turn: before=0, offset=10, self.position=10, goals=0
2025-12-01 19:49:38,290 DEBUG  : turn: before=10, offset=-10, self.position=0, goals=1
2025-12-01 19:49:38,290 DEBUG  : turn: before=0, offset=56, self.position=56, goals=0
2025-12-01 19:49:38,290 DEBUG  : turn: before=56, offset=48, self.position=4, goals=1
2025-12-01 19:49:38,290 DEBUG  : turn: before=4, offset=-4, self.position=0, goals=1
2025-12-01 19:49:38,290 DEBUG  : turn: before=0, offset=-91, self.position=9, goals=0
2025-12-01 19:49:38,290 DEBUG  : turn: before=9, offset=-77, self.position=32, goals=1
2025-12-01 19:49:38,290 DEBUG  : turn: before=32, offset=-32, self.position=0, goals=1
2025-12-01 19:49:38,290 DEBUG  : turn: before=0, offset=52, self.position=52, goals=0
2025-12-01 19:49:38,290 DEBUG  : turn: before=52, offset=51, self.position=3, goals=1
2025-12-01 19:49:38,290 DEBUG  : turn: before=3, offset=69, self.position=72, goals=0
2025-12-01 19:49:38,290 DEBUG  : turn: before=72, offset=-82, self.position=90, goals=1
2025-12-01 19:49:38,290 DEBUG  : turn: before=90, offset=45, self.position=35, goals=1
2025-12-01 19:49:38,291 DEBUG  : turn: before=35, offset=-39, self.position=96, goals=1
2025-12-01 19:49:38,291 DEBUG  : turn: before=96, offset=24, self.position=20, goals=1
2025-12-01 19:49:38,291 DEBUG  : turn: before=20, offset=44, self.position=64, goals=0
2025-12-01 19:49:38,291 DEBUG  : turn: before=64, offset=10, self.position=74, goals=0
2025-12-01 19:49:38,291 DEBUG  : turn: before=74, offset=26, self.position=0, goals=1
2025-12-01 19:49:38,291 DEBUG  : turn: before=0, offset=13, self.position=13, goals=0
2025-12-01 19:49:38,291 DEBUG  : turn: before=13, offset=-73, self.position=40, goals=1
2025-12-01 19:49:38,291 DEBUG  : turn: before=40, offset=60, self.position=0, goals=1
2025-12-01 19:49:38,291 DEBUG  : turn: before=0, offset=39, self.position=39, goals=0
2025-12-01 19:49:38,291 DEBUG  : turn: before=39, offset=-67, self.position=72, goals=1
2025-12-01 19:49:38,291 DEBUG  : turn: before=72, offset=-745, self.position=27, goals=7
2025-12-01 19:49:38,291 DEBUG  : turn: before=27, offset=40, self.position=67, goals=0
2025-12-01 19:49:38,291 DEBUG  : turn: before=67, offset=33, self.position=0, goals=1
2025-12-01 19:49:38,291 DEBUG  : turn: before=0, offset=-64, self.position=36, goals=0
2025-12-01 19:49:38,291 DEBUG  : turn: before=36, offset=41, self.position=77, goals=0
2025-12-01 19:49:38,291 DEBUG  : turn: before=77, offset=-77, self.position=0, goals=1
2025-12-01 19:49:38,291 DEBUG  : turn: before=0, offset=-76, self.position=24, goals=0
2025-12-01 19:49:38,291 DEBUG  : turn: before=24, offset=-38, self.position=86, goals=1
2025-12-01 19:49:38,291 DEBUG  : turn: before=86, offset=-86, self.position=0, goals=1
2025-12-01 19:49:38,291 DEBUG  : turn: before=0, offset=632, self.position=32, goals=6
2025-12-01 19:49:38,291 DEBUG  : turn: before=32, offset=-6, self.position=26, goals=0
2025-12-01 19:49:38,291 DEBUG  : turn: before=26, offset=29, self.position=55, goals=0
2025-12-01 19:49:38,291 DEBUG  : turn: before=55, offset=-555, self.position=0, goals=6
2025-12-01 19:49:38,291 DEBUG  : turn: before=0, offset=-83, self.position=17, goals=0
2025-12-01 19:49:38,291 DEBUG  : turn: before=17, offset=-56, self.position=61, goals=1
2025-12-01 19:49:38,291 DEBUG  : turn: before=61, offset=34, self.position=95, goals=0
2025-12-01 19:49:38,291 DEBUG  : turn: before=95, offset=-95, self.position=0, goals=1
2025-12-01 19:49:38,291 DEBUG  : turn: before=0, offset=14, self.position=14, goals=0
2025-12-01 19:49:38,291 DEBUG  : turn: before=14, offset=-59, self.position=55, goals=1
2025-12-01 19:49:38,291 DEBUG  : turn: before=55, offset=-667, self.position=88, goals=7
2025-12-01 19:49:38,291 DEBUG  : turn: before=88, offset=-88, self.position=0, goals=1
2025-12-01 19:49:38,291 DEBUG  : turn: before=0, offset=17, self.position=17, goals=0
2025-12-01 19:49:38,291 DEBUG  : turn: before=17, offset=-17, self.position=0, goals=1
2025-12-01 19:49:38,291 DEBUG  : turn: before=0, offset=-47, self.position=53, goals=0
2025-12-01 19:49:38,291 DEBUG  : turn: before=53, offset=-60, self.position=93, goals=1
2025-12-01 19:49:38,291 DEBUG  : turn: before=93, offset=-38, self.position=55, goals=0
2025-12-01 19:49:38,291 DEBUG  : turn: before=55, offset=45, self.position=0, goals=1
2025-12-01 19:49:38,291 DEBUG  : turn: before=0, offset=-41, self.position=59, goals=0
2025-12-01 19:49:38,291 DEBUG  : turn: before=59, offset=364, self.position=23, goals=4
2025-12-01 19:49:38,291 DEBUG  : turn: before=23, offset=-6, self.position=17, goals=0
2025-12-01 19:49:38,291 DEBUG  : turn: before=17, offset=83, self.position=0, goals=1
2025-12-01 19:49:38,291 DEBUG  : turn: before=0, offset=-9, self.position=91, goals=0
2025-12-01 19:49:38,291 DEBUG  : turn: before=91, offset=146, self.position=37, goals=2
2025-12-01 19:49:38,291 DEBUG  : turn: before=37, offset=-66, self.position=71, goals=1
2025-12-01 19:49:38,291 DEBUG  : turn: before=71, offset=-51, self.position=20, goals=0
2025-12-01 19:49:38,291 DEBUG  : turn: before=20, offset=80, self.position=0, goals=1
2025-12-01 19:49:38,291 DEBUG  : turn: before=0, offset=-967, self.position=33, goals=9
2025-12-01 19:49:38,291 DEBUG  : turn: before=33, offset=-65, self.position=68, goals=1
2025-12-01 19:49:38,291 DEBUG  : turn: before=68, offset=-533, self.position=35, goals=5
2025-12-01 19:49:38,291 DEBUG  : turn: before=35, offset=-35, self.position=0, goals=1
2025-12-01 19:49:38,291 DEBUG  : turn: before=0, offset=-84, self.position=16, goals=0
2025-12-01 19:49:38,291 DEBUG  : turn: before=16, offset=-16, self.position=0, goals=1
2025-12-01 19:49:38,292 DEBUG  : turn: before=0, offset=84, self.position=84, goals=0
2025-12-01 19:49:38,292 DEBUG  : turn: before=84, offset=-584, self.position=0, goals=6
2025-12-01 19:49:38,292 DEBUG  : turn: before=0, offset=-29, self.position=71, goals=0
2025-12-01 19:49:38,292 DEBUG  : turn: before=71, offset=29, self.position=0, goals=1
2025-12-01 19:49:38,292 DEBUG  : turn: before=0, offset=72, self.position=72, goals=0
2025-12-01 19:49:38,292 DEBUG  : turn: before=72, offset=728, self.position=0, goals=8
2025-12-01 19:49:38,292 DEBUG  : turn: before=0, offset=69, self.position=69, goals=0
2025-12-01 19:49:38,292 DEBUG  : turn: before=69, offset=-369, self.position=0, goals=4
2025-12-01 19:49:38,292 DEBUG  : turn: before=0, offset=53, self.position=53, goals=0
2025-12-01 19:49:38,292 DEBUG  : turn: before=53, offset=-53, self.position=0, goals=1
2025-12-01 19:49:38,292 DEBUG  : turn: before=0, offset=-4, self.position=96, goals=0
2025-12-01 19:49:38,292 DEBUG  : turn: before=96, offset=4, self.position=0, goals=1
2025-12-01 19:49:38,292 DEBUG  : turn: before=0, offset=88, self.position=88, goals=0
2025-12-01 19:49:38,292 DEBUG  : turn: before=88, offset=84, self.position=72, goals=1
2025-12-01 19:49:38,292 DEBUG  : turn: before=72, offset=28, self.position=0, goals=1
2025-12-01 19:49:38,292 DEBUG  : turn: before=0, offset=-6, self.position=94, goals=0
2025-12-01 19:49:38,292 DEBUG  : turn: before=94, offset=146, self.position=40, goals=2
2025-12-01 19:49:38,292 DEBUG  : turn: before=40, offset=-91, self.position=49, goals=1
2025-12-01 19:49:38,292 DEBUG  : turn: before=49, offset=-97, self.position=52, goals=1
2025-12-01 19:49:38,292 DEBUG  : turn: before=52, offset=48, self.position=0, goals=1
2025-12-01 19:49:38,292 DEBUG  : turn: before=0, offset=27, self.position=27, goals=0
2025-12-01 19:49:38,292 DEBUG  : turn: before=27, offset=53, self.position=80, goals=0
2025-12-01 19:49:38,292 DEBUG  : turn: before=80, offset=20, self.position=0, goals=1
2025-12-01 19:49:38,292 DEBUG  : turn: before=0, offset=-92, self.position=8, goals=0
2025-12-01 19:49:38,292 DEBUG  : turn: before=8, offset=52, self.position=60, goals=0
2025-12-01 19:49:38,292 DEBUG  : turn: before=60, offset=-69, self.position=91, goals=1
2025-12-01 19:49:38,292 DEBUG  : turn: before=91, offset=9, self.position=0, goals=1
2025-12-01 19:49:38,292 DEBUG  : turn: before=0, offset=804, self.position=4, goals=8
2025-12-01 19:49:38,292 DEBUG  : turn: before=4, offset=2, self.position=6, goals=0
2025-12-01 19:49:38,292 DEBUG  : turn: before=6, offset=-62, self.position=44, goals=1
2025-12-01 19:49:38,292 DEBUG  : turn: before=44, offset=-44, self.position=0, goals=1
2025-12-01 19:49:38,292 DEBUG  : turn: before=0, offset=40, self.position=40, goals=0
2025-12-01 19:49:38,292 DEBUG  : turn: before=40, offset=-40, self.position=0, goals=1
2025-12-01 19:49:38,292 DEBUG  : turn: before=0, offset=44, self.position=44, goals=0
2025-12-01 19:49:38,292 DEBUG  : turn: before=44, offset=56, self.position=0, goals=1
2025-12-01 19:49:38,292 DEBUG  : turn: before=0, offset=-82, self.position=18, goals=0
2025-12-01 19:49:38,292 DEBUG  : turn: before=18, offset=-60, self.position=58, goals=1
2025-12-01 19:49:38,292 DEBUG  : turn: before=58, offset=642, self.position=0, goals=7
2025-12-01 19:49:38,292 DEBUG  : turn: before=0, offset=11, self.position=11, goals=0
2025-12-01 19:49:38,292 DEBUG  : turn: before=11, offset=-411, self.position=0, goals=5
2025-12-01 19:49:38,292 DEBUG  : turn: before=0, offset=-58, self.position=42, goals=0
2025-12-01 19:49:38,292 DEBUG  : turn: before=42, offset=59, self.position=1, goals=1
2025-12-01 19:49:38,292 DEBUG  : turn: before=1, offset=-1, self.position=0, goals=1
2025-12-01 19:49:38,292 DEBUG  : turn: before=0, offset=635, self.position=35, goals=6
2025-12-01 19:49:38,292 DEBUG  : turn: before=35, offset=97, self.position=32, goals=1
2025-12-01 19:49:38,293 DEBUG  : turn: before=32, offset=968, self.position=0, goals=10
2025-12-01 19:49:38,293 DEBUG  : turn: before=0, offset=-86, self.position=14, goals=0
2025-12-01 19:49:38,293 DEBUG  : turn: before=14, offset=86, self.position=0, goals=1
2025-12-01 19:49:38,293 DEBUG  : turn: before=0, offset=-36, self.position=64, goals=0
2025-12-01 19:49:38,293 DEBUG  : turn: before=64, offset=36, self.position=0, goals=1
2025-12-01 19:49:38,293 DEBUG  : turn: before=0, offset=71, self.position=71, goals=0
2025-12-01 19:49:38,293 DEBUG  : turn: before=71, offset=229, self.position=0, goals=3
2025-12-01 19:49:38,293 DEBUG  : turn: before=0, offset=-11, self.position=89, goals=0
2025-12-01 19:49:38,293 DEBUG  : turn: before=89, offset=98, self.position=87, goals=1
2025-12-01 19:49:38,293 DEBUG  : turn: before=87, offset=2, self.position=89, goals=0
2025-12-01 19:49:38,293 DEBUG  : turn: before=89, offset=-731, self.position=58, goals=7
2025-12-01 19:49:38,293 DEBUG  : turn: before=58, offset=-57, self.position=1, goals=0
2025-12-01 19:49:38,293 DEBUG  : turn: before=1, offset=97, self.position=98, goals=0
2025-12-01 19:49:38,293 DEBUG  : turn: before=98, offset=-41, self.position=57, goals=0
2025-12-01 19:49:38,293 DEBUG  : turn: before=57, offset=-824, self.position=33, goals=8
2025-12-01 19:49:38,293 DEBUG  : turn: before=33, offset=67, self.position=0, goals=1
2025-12-01 19:49:38,293 DEBUG  : turn: before=0, offset=-9, self.position=91, goals=0
2025-12-01 19:49:38,293 DEBUG  : turn: before=91, offset=329, self.position=20, goals=4
2025-12-01 19:49:38,293 DEBUG  : turn: before=20, offset=280, self.position=0, goals=3
2025-12-01 19:49:38,293 DEBUG  : turn: before=0, offset=62, self.position=62, goals=0
2025-12-01 19:49:38,293 DEBUG  : turn: before=62, offset=-87, self.position=75, goals=1
2025-12-01 19:49:38,293 DEBUG  : turn: before=75, offset=-21, self.position=54, goals=0
2025-12-01 19:49:38,293 DEBUG  : turn: before=54, offset=-93, self.position=61, goals=1
2025-12-01 19:49:38,293 DEBUG  : turn: before=61, offset=-41, self.position=20, goals=0
2025-12-01 19:49:38,293 DEBUG  : turn: before=20, offset=-20, self.position=0, goals=1
2025-12-01 19:49:38,293 DEBUG  : turn: before=0, offset=-58, self.position=42, goals=0
2025-12-01 19:49:38,293 DEBUG  : turn: before=42, offset=-69, self.position=73, goals=1
2025-12-01 19:49:38,293 DEBUG  : turn: before=73, offset=-84, self.position=89, goals=1
2025-12-01 19:49:38,293 DEBUG  : turn: before=89, offset=11, self.position=0, goals=1
2025-12-01 19:49:38,293 DEBUG  : turn: before=0, offset=-73, self.position=27, goals=0
2025-12-01 19:49:38,293 DEBUG  : turn: before=27, offset=64, self.position=91, goals=0
2025-12-01 19:49:38,293 DEBUG  : turn: before=91, offset=65, self.position=56, goals=1
2025-12-01 19:49:38,293 DEBUG  : turn: before=56, offset=-33, self.position=23, goals=0
2025-12-01 19:49:38,293 DEBUG  : turn: before=23, offset=-299, self.position=24, goals=3
2025-12-01 19:49:38,293 DEBUG  : turn: before=24, offset=37, self.position=61, goals=0
2025-12-01 19:49:38,293 DEBUG  : turn: before=61, offset=-61, self.position=0, goals=1
2025-12-01 19:49:38,293 DEBUG  : turn: before=0, offset=20, self.position=20, goals=0
2025-12-01 19:49:38,293 DEBUG  : turn: before=20, offset=-56, self.position=64, goals=1
2025-12-01 19:49:38,293 DEBUG  : turn: before=64, offset=-87, self.position=77, goals=1
2025-12-01 19:49:38,293 DEBUG  : turn: before=77, offset=-77, self.position=0, goals=1
2025-12-01 19:49:38,293 DEBUG  : turn: before=0, offset=-28, self.position=72, goals=0
2025-12-01 19:49:38,293 DEBUG  : turn: before=72, offset=69, self.position=41, goals=1
2025-12-01 19:49:38,293 DEBUG  : turn: before=41, offset=-18, self.position=23, goals=0
2025-12-01 19:49:38,293 DEBUG  : turn: before=23, offset=376, self.position=99, goals=3
2025-12-01 19:49:38,293 DEBUG  : turn: before=99, offset=-234, self.position=65, goals=2
2025-12-01 19:49:38,293 DEBUG  : turn: before=65, offset=21, self.position=86, goals=0
2025-12-01 19:49:38,293 DEBUG  : turn: before=86, offset=75, self.position=61, goals=1
2025-12-01 19:49:38,293 DEBUG  : turn: before=61, offset=18, self.position=79, goals=0
2025-12-01 19:49:38,293 DEBUG  : turn: before=79, offset=93, self.position=72, goals=1
2025-12-01 19:49:38,293 DEBUG  : turn: before=72, offset=20, self.position=92, goals=0
2025-12-01 19:49:38,293 DEBUG  : turn: before=92, offset=-92, self.position=0, goals=1
2025-12-01 19:49:38,293 DEBUG  : turn: before=0, offset=6, self.position=6, goals=0
2025-12-01 19:49:38,293 DEBUG  : turn: before=6, offset=79, self.position=85, goals=0
2025-12-01 19:49:38,293 DEBUG  : turn: before=85, offset=85, self.position=70, goals=1
2025-12-01 19:49:38,293 DEBUG  : turn: before=70, offset=-63, self.position=7, goals=0
2025-12-01 19:49:38,293 DEBUG  : turn: before=7, offset=93, self.position=0, goals=1
2025-12-01 19:49:38,293 DEBUG  : turn: before=0, offset=-61, self.position=39, goals=0
2025-12-01 19:49:38,293 DEBUG  : turn: before=39, offset=-39, self.position=0, goals=1
2025-12-01 19:49:38,293 DEBUG  : turn: before=0, offset=96, self.position=96, goals=0
2025-12-01 19:49:38,294 DEBUG  : turn: before=96, offset=66, self.position=62, goals=1
2025-12-01 19:49:38,294 DEBUG  : turn: before=62, offset=-36, self.position=26, goals=0
2025-12-01 19:49:38,294 DEBUG  : turn: before=26, offset=227, self.position=53, goals=2
2025-12-01 19:49:38,294 DEBUG  : turn: before=53, offset=39, self.position=92, goals=0
2025-12-01 19:49:38,294 DEBUG  : turn: before=92, offset=-92, self.position=0, goals=1
2025-12-01 19:49:38,294 DEBUG  : turn: before=0, offset=93, self.position=93, goals=0
2025-12-01 19:49:38,294 DEBUG  : turn: before=93, offset=-93, self.position=0, goals=1
2025-12-01 19:49:38,294 DEBUG  : turn: before=0, offset=56, self.position=56, goals=0
2025-12-01 19:49:38,294 DEBUG  : turn: before=56, offset=41, self.position=97, goals=0
2025-12-01 19:49:38,294 DEBUG  : turn: before=97, offset=-22, self.position=75, goals=0
2025-12-01 19:49:38,294 DEBUG  : turn: before=75, offset=-72, self.position=3, goals=0
2025-12-01 19:49:38,294 DEBUG  : turn: before=3, offset=34, self.position=37, goals=0
2025-12-01 19:49:38,294 DEBUG  : turn: before=37, offset=-15, self.position=22, goals=0
2025-12-01 19:49:38,294 DEBUG  : turn: before=22, offset=-44, self.position=78, goals=1
2025-12-01 19:49:38,294 DEBUG  : turn: before=78, offset=17, self.position=95, goals=0
2025-12-01 19:49:38,294 DEBUG  : turn: before=95, offset=95, self.position=90, goals=1
2025-12-01 19:49:38,294 DEBUG  : turn: before=90, offset=10, self.position=0, goals=1
2025-12-01 19:49:38,294 DEBUG  : turn: before=0, offset=-26, self.position=74, goals=0
2025-12-01 19:49:38,294 DEBUG  : turn: before=74, offset=-74, self.position=0, goals=1
2025-12-01 19:49:38,294 DEBUG  : turn: before=0, offset=-85, self.position=15, goals=0
2025-12-01 19:49:38,294 DEBUG  : turn: before=15, offset=-54, self.position=61, goals=1
2025-12-01 19:49:38,294 DEBUG  : turn: before=61, offset=639, self.position=0, goals=7
2025-12-01 19:49:38,294 DEBUG  : turn: before=0, offset=-10, self.position=90, goals=0
2025-12-01 19:49:38,294 DEBUG  : turn: before=90, offset=10, self.position=0, goals=1
2025-12-01 19:49:38,294 DEBUG  : turn: before=0, offset=-13, self.position=87, goals=0
2025-12-01 19:49:38,294 DEBUG  : turn: before=87, offset=859, self.position=46, goals=9
2025-12-01 19:49:38,294 DEBUG  : turn: before=46, offset=-46, self.position=0, goals=1
2025-12-01 19:49:38,294 DEBUG  : turn: before=0, offset=-80, self.position=20, goals=0
2025-12-01 19:49:38,294 DEBUG  : turn: before=20, offset=-523, self.position=97, goals=6
2025-12-01 19:49:38,294 DEBUG  : turn: before=97, offset=-97, self.position=0, goals=1
2025-12-01 19:49:38,294 DEBUG  : turn: before=0, offset=-83, self.position=17, goals=0
2025-12-01 19:49:38,294 DEBUG  : turn: before=17, offset=-17, self.position=0, goals=1
2025-12-01 19:49:38,294 DEBUG  : turn: before=0, offset=-288, self.position=12, goals=2
2025-12-01 19:49:38,294 DEBUG  : turn: before=12, offset=-82, self.position=30, goals=1
2025-12-01 19:49:38,294 DEBUG  : turn: before=30, offset=-29, self.position=1, goals=0
2025-12-01 19:49:38,294 DEBUG  : turn: before=1, offset=-920, self.position=81, goals=10
2025-12-01 19:49:38,294 DEBUG  : turn: before=81, offset=79, self.position=60, goals=1
2025-12-01 19:49:38,294 DEBUG  : turn: before=60, offset=-89, self.position=71, goals=1
2025-12-01 19:49:38,294 DEBUG  : turn: before=71, offset=-92, self.position=79, goals=1
2025-12-01 19:49:38,294 DEBUG  : turn: before=79, offset=32, self.position=11, goals=1
2025-12-01 19:49:38,294 DEBUG  : turn: before=11, offset=88, self.position=99, goals=0
2025-12-01 19:49:38,294 DEBUG  : turn: before=99, offset=1, self.position=0, goals=1
2025-12-01 19:49:38,294 DEBUG  : turn: before=0, offset=64, self.position=64, goals=0
2025-12-01 19:49:38,294 DEBUG  : turn: before=64, offset=30, self.position=94, goals=0
2025-12-01 19:49:38,294 DEBUG  : turn: before=94, offset=185, self.position=79, goals=2
2025-12-01 19:49:38,294 DEBUG  : turn: before=79, offset=16, self.position=95, goals=0
2025-12-01 19:49:38,294 DEBUG  : turn: before=95, offset=-60, self.position=35, goals=0
2025-12-01 19:49:38,294 DEBUG  : turn: before=35, offset=-66, self.position=69, goals=1
2025-12-01 19:49:38,294 DEBUG  : turn: before=69, offset=-28, self.position=41, goals=0
2025-12-01 19:49:38,294 DEBUG  : turn: before=41, offset=67, self.position=8, goals=1
2025-12-01 19:49:38,294 DEBUG  : turn: before=8, offset=58, self.position=66, goals=0
2025-12-01 19:49:38,294 DEBUG  : turn: before=66, offset=-94, self.position=72, goals=1
2025-12-01 19:49:38,294 DEBUG  : turn: before=72, offset=-72, self.position=0, goals=1
